iteration,fidelity
3,1.0
4,1.0
6,1.0
17,1.0
18,1.0
29,1.0
33,1.0
36,1.0
43,1.0
46,1.0
51,1.0
56,1.0
62,1.0
64,1.0
66,1.0
71,1.0
80,1.0
82,1.0
88,1.0
89,1.0
91,1.0
94,1.0
96,1.0
99,1.0
101,0.0
103,1.0
104,1.0
105,1.0
106,1.0
107,1.0
118,1.0
124,1.0
132,1.0
133,1.0
137,1.0
139,1.0
144,1.0
145,1.0
160,1.0
161,1.0
164,1.0
165,1.0
166,1.0
168,1.0
170,1.0
171,1.0
172,1.0
173,1.0
176,1.0
179,1.0
180,1.0
182,1.0
189,1.0
197,1.0
201,1.0
205,1.0
206,1.0
210,1.0
217,1.0
220,1.0
221,1.0
225,1.0
234,1.0
238,1.0
240,1.0
241,1.0
242,1.0
247,1.0
255,1.0
260,1.0
262,1.0
264,1.0
266,1.0
285,1.0
291,1.0
294,1.0
296,1.0
298,1.0
302,1.0
309,1.0
314,1.0
319,1.0
324,1.0
325,1.0
332,1.0
337,1.0
342,1.0
344,1.0
354,1.0
361,1.0
364,1.0
368,1.0
373,1.0
382,1.0
384,1.0
386,1.0
390,1.0
407,1.0
408,1.0
409,1.0
411,1.0
413,1.0
418,1.0
425,1.0
426,1.0
429,1.0
434,1.0
436,1.0
447,1.0
455,1.0
456,1.0
460,1.0
462,1.0
463,0.0
464,1.0
469,1.0
478,1.0
485,1.0
490,1.0
497,1.0
498,1.0
499,1.0
